date,sentiment_score,credit_ratings_risk,us_china_trade_tariffs,global_economic_growth,us_domestic_politics,us_foreign_policy_geopolitics,index_earnings,monetary_policy_inflation,global_markets_commodities,banking_financial_markets,oil_energy_markets,tf_equity_markets,tf_central_bank_policy,tf_macro_economy,tf_bonds_credit_ratings,tf_banking_sector,tf_trade_geopolitics,tf_investor_sentiment_risk,tf_commodities_energy,tf_currency_fx,tf_corporate_earnings,index_change
2016-01-29,-0.0581221401691436,0.0878054418565,0.09235253112,0.160413118412,0.018300355126,0.03279453255,0.226239978407,0.1792377834719999,0.044534766834,0.07311735498,0.0852041404064,0.754747555742939,0.560349288340305,0.6383446307815305,0.1613206160429434,0.3776448095984338,0.0841721183722108,0.1728794865878046,0.4324750682173469,0.172865200316859,0.3764127345434864,1
2016-02-01,0.0532828688621521,0.0896152569475,0.093184778904,0.24566060837,0.017304778622,0.013724549042,0.030812099933,0.066117805521,0.205093220251,0.12352521768,0.1149616824705,0.6724516107369862,0.3430378763637539,0.5264176288997741,0.3249629591995037,0.3947974011687031,0.0964700116829811,0.1802978273563062,0.556157900016028,0.1702165429169762,0.1584300631441125,0
2016-02-02,0.1485296688973903,0.1497021627455,0.071767676176,0.107081586068,0.082161478095,0.040874150386,0.115808213047,0.1480406026665,0.076148727222,0.156774678703,0.051640724505,0.4331339200893754,0.4648345576909555,0.5256006128786807,0.3822781600952954,0.194139935706684,0.0770670006037555,0.2273091273852693,0.3546052036594978,0.2258945889321591,0.3104696703095489,0
2016-02-03,0.1956082914024591,0.0215177722976,0.0604498989629999,0.064938638121,0.0184442569529999,0.052149131214,0.164958690196,0.108967806944,0.256526275959,0.181032002969,0.071015519898,0.8100488387747106,0.4159057799905227,0.3883274129513693,0.4718089797821237,0.2484257339597782,0.0927820323076836,0.3169201690663412,0.5668624194532749,0.3492323042230459,0.2776257850113596,1
2016-02-04,-0.0726848356425762,0.0067875321379999,0.022950313724,0.038389327411,0.018629971508,0.018921967229,0.128448258816,0.49264140981,0.140262475644,0.07827620517,0.05469255188,0.6650085608891364,0.8955370436922582,0.5631810983892213,0.2032538578806685,0.1987886191812238,0.0117173801396039,0.1872158795438212,0.4637147345770939,0.1025167221502398,0.1753005116274813,1
2016-02-05,0.2729005790315568,0.015172551799,0.020250787402,0.036855006439,0.045588245821,0.03076468851,0.275705560586,0.306216855442,0.084727190014,0.165968529057,0.0187505869722999,0.933869271819584,0.7551077313969613,0.6890520918082388,0.3649716539913513,0.1360008039422421,0.0920807525232371,0.3705998349333254,0.2097874799181731,0.2504399192542623,0.2085150158975923,0
2016-02-08,-0.1688576575368643,0.0022701886596,0.042305227792,0.027142550675,0.01031593219,0.0059514927409999,0.32691738209,0.032995594861,0.27245741972,0.129817723075,0.149826451884,1.4681242701947317,0.2235603702789025,0.253575509818411,0.246390950268183,0.3764501947451838,0.0724926996213528,0.2656822284088899,0.7247295191212217,0.2232786208867858,0.2978353792430693,0
2016-02-09,-0.0342617250047624,0.0022373772893,0.084727535518,0.052974152579,0.054828282365,0.008221697639,0.172984672278,0.248073699048,0.222029139944,0.135883649738,0.01803977911,0.9431263876020012,0.6065518655204297,0.3913729862885957,0.3191813708660146,0.3469966806347995,0.146368560584073,0.2603102103297326,0.3027902101438754,0.2063989656349917,0.1280922843721523,0
2016-02-10,0.1145179746672511,0.006816226123,0.028049488914,0.017460633076,0.058714750959,0.010349255997,0.145923610396,0.31735073414,0.191604320995,0.162213635096,0.061517291522,0.8668287963547959,0.8074262044292763,0.3287502633328399,0.2205906215808514,0.5126826105389933,0.0223364093183526,0.2128234609513072,0.432701399421011,0.304447949606566,0.1196725143214077,0
2016-02-11,-0.0335623865947127,0.0024897895571,0.035967718458,0.087514220375,0.0297608202679999,0.004425807413,0.2181413261549999,0.2980432381,0.150220100218,0.141815037214,0.03162195003,0.9007128405737884,0.7847053311648062,0.4537554965148858,0.5066481257655988,0.3891014550315791,0.0165128663972332,0.2360645939925822,0.3911167614935339,0.2547084116524917,0.1220166501065529,0
2016-02-12,-0.1911670273169875,0.1024595132443999,0.047720138477,0.021922189098,0.005376637416,0.0234773591349999,0.116194340819,0.102160807995,0.214469648952,0.305493595,0.060725753521,0.8464014450503683,0.3540156119331568,0.2221076353206112,0.6419816453552695,0.5445997347395115,0.0411145821496874,0.2631145392695665,0.5438359570945044,0.2182628702898633,0.3196453200543986,1
2016-02-16,0.2590150378644466,0.0891526956166,0.1027611125129999,0.090974046519,0.027803558314,0.09167503412,0.061129860597,0.1653845688079999,0.0901642757759999,0.141449250363,0.1395055984384,0.663759242124665,0.3964708367392433,0.4760991227809519,0.3906414768715273,0.0928612088980168,0.2330465167318072,0.2544784488720168,0.4140275423393958,0.2181312438105332,0.0987583054882817,1
2016-02-17,-0.3106218129396438,0.0707750771588,0.068428102902,0.14353347156,0.008545559643,0.045366523355,0.184698981695,0.181758607686,0.175205895177,0.027811889558,0.0938758736809999,0.9687774032868786,0.4680042607743951,0.5058768210791642,0.2297163156947466,0.1745406881494111,0.1367378654278465,0.2807233847909489,0.5144443356826828,0.3247914779539704,0.2408743750224362,1
2016-02-18,-0.1613496008329093,0.0001087357542999,0.055922935006,0.139592602347,0.0077738717819999,0.041924572077,0.334306979197,0.1639743463369999,0.117101878254,0.0943694656219999,0.044924577044,1.2595237883663248,0.5229016880195752,0.4029475820108731,0.2551656282191121,0.2468424622819415,0.1008321307730838,0.1894973329123543,0.4596130399512458,0.2811288433391942,0.2485211076948592,0
2016-02-19,0.1152192555367946,0.0898188171618,0.071014238516,0.1063679238399999,0.105617664485,0.003625714419,0.0139682356069999,0.273213273308,0.077365130747,0.210962961138,0.0480460484975,0.3851913703020108,0.4954271211316023,0.3874038668460714,0.4327406667721451,0.2968866371954012,0.0287310701544857,0.3180270729108131,0.438572369404725,0.0811647081483264,0.2325939732854082,0
2016-02-22,-0.1260232237167656,0.0619286278894,0.074683465698,0.092968159225,0.023070391965,0.011532645805,0.237752906096,0.115325140602,0.0629772656849999,0.281736692883,0.038024705396,0.8800418918287821,0.4747524990722666,0.2595923040177666,0.3081576040185986,0.7245532570586818,0.0869715430692304,0.2872630835876613,0.420297172511859,0.0856858783505679,0.1416743085682672,1
2016-02-23,0.1330612400546669,0.0007717600784999,0.041017971386,0.160485568504,0.109149423039,0.007609887055,0.139620813736,0.171160377545,0.2207865240539999,0.096090252323,0.0533074175919999,1.004059330869649,0.6271102431363157,0.1778853490635573,0.0359810735110717,0.2601911196328832,0.0650116872931193,0.2295389766423937,0.400497918761151,0.1940600188806888,0.1689476264265565,0
2016-02-24,0.2939311036840081,0.1023748961673,0.064762726068,0.067813426449,0.203832336703,0.029288778845,0.083164056734,0.0886323713209999,0.049245757337,0.2522814836299999,0.0586041536486,0.5125061951317452,0.1793352565842996,0.333284736460193,0.6526288822340655,0.3425823740038081,0.1713136784380395,0.3201541220125179,0.3998265600161603,0.1504016670373739,0.2715513548859546,1
2016-02-25,0.1159284261986613,0.0886892600135555,0.0502074648988888,0.0620645300755555,0.0377206970011111,0.0147650541522222,0.1692867461366666,0.1656306562444444,0.1848655943866666,0.1197811854311111,0.1069888216211111,0.7170832164953602,0.314483591791332,0.3429846842085443,0.2195914322994389,0.2619244791433252,0.0250969909120663,0.1514827098376007,0.3130295363842727,0.4651380124989029,0.3122440553366266,1
2016-02-26,0.0160717014223336,0.1370503441735999,0.022147722748,0.158134890067,0.108565979298,0.0938824155559999,0.054327619115,0.19619136438,0.0608615953625,0.124521966135,0.0443160841579,0.5925698870969928,0.5059838654553712,0.8683698725737458,0.4628014562945048,0.2283164604177135,0.0653009907891607,0.2210132717846914,0.1753281852503479,0.2394399467241731,0.0492969834387936,0
2016-02-29,-0.1460122564807534,0.0079471519432,0.107632670489,0.152886442003,0.0305662777409999,0.087115098997,0.058649700635,0.061431463048,0.191874861729,0.163474411635,0.1384219418989999,0.7612113477054833,0.3388404990909718,0.3797992158499367,0.2070425481211407,0.387281522982937,0.1935025884175827,0.3801464302213917,0.6325823530828236,0.2780717540479853,0.0314154741141343,0
2016-03-01,-0.203855537623167,0.1778590180253,0.186297456186,0.104397563554,0.044475617266,0.0079921818069999,0.187122444599,0.0332838292649999,0.0676351559129999,0.1648866575,0.0260500794591,0.7475941085284374,0.3408627006820397,0.3728608237857459,0.3934095136124959,0.6234888454379754,0.0426552043108639,0.1877576611101657,0.3260422018348996,0.046177537692532,0.0482487491049515,1
2016-03-02,0.1371816476806998,0.1929709164494,0.020262842069,0.11585512014,0.0519194473839999,0.010794433578,0.026704396102,0.095500454355,0.2062577499825,0.271788578858,0.0079460443931,0.7721399211807964,0.5482340096570493,0.3392081499490005,0.7234997889736168,0.5020981795417729,0.1059514329856726,0.4423679852270382,0.1257018805919642,0.1888461435463043,0.055713805932353,1
2016-03-03,-0.2202023535966873,0.0641925696051999,0.035365879572,0.17604248668,0.021463600084,0.017251339567,0.125355407084,0.145419215597,0.1394396495475,0.237232624016,0.038237224791,0.7494227672548488,0.4832469293423402,0.5652968741060194,0.3281719523747992,0.6502297200327332,0.0058833462905131,0.2583285775518719,0.3278996968318981,0.1829914832439649,0.0939941434701479,1
2016-03-04,-0.2880035229027271,0.0637129301684999,0.00539307951,0.068450635172,0.016053782768,0.002334986199,0.288245541589,0.22943734761,0.2062523195039999,0.093166212901,0.026953174278,1.025583216748753,0.5654207246919766,0.892436401043101,0.4799794736959948,0.1600956320418097,0.02713309287961,0.2938592603889886,0.379119557124036,0.268009603284792,0.1726667710793252,1
2016-03-07,-0.0447692518122494,0.0619932039975,0.0242756268,0.112462308414,0.034873268798,0.179494218069,0.0969681621809999,0.13594369403,0.196907084826,0.116939527526,0.0401428889296,0.5689956956060006,0.5543833647685045,0.3930914050045924,0.3517697020244066,0.2113403594127753,0.073472816605398,0.2095353981135912,0.3355728303239053,0.4562544529791258,0.0559259685643782,1
2016-03-08,0.1532873119227588,0.1087735921146,0.082070056761,0.035827378573,0.097264264234,0.125689503686,0.095320178125,0.095697895481,0.143779681169,0.133351227778,0.08222621303,0.7413474641228064,0.4001042665524027,0.1976128718463856,0.1944550420549113,0.2669524601525811,0.326699658280391,0.261057140064054,0.2708671452945456,0.1450902957677232,0.0759430914099852,0
2016-03-09,0.1240078777074814,0.0165465532884,0.037904750742,0.172774084095,0.0319077534,0.109941656377,0.071574318569,0.164113072192,0.195973365657,0.055169399182,0.144095055054,0.8804173049372022,0.3715638281095542,0.4788327575352714,0.1443753333740649,0.2554009364141173,0.1954460209121911,0.2111454186373867,0.5233558559492437,0.2641979637148104,0.0610293616808403,1
2016-03-10,0.1585505925118923,0.1012761902691999,0.03263263964,0.0909430525084,0.208837983997,0.0247473408847999,0.036751682243,0.223396524025,0.1002023873846,0.079188460447,0.1020237261779,0.4161172689356672,0.4792911534862334,0.6672397908962973,0.3727456163512841,0.3430863957214496,0.0681613030142116,0.1161830417353244,0.2874856911441177,0.1631678209165206,0.0731036322346623,1
2016-03-11,-0.0024998176842928,0.1589655697353,0.024942077447,0.080063237051,0.073479173445,0.031122556936,0.096790172919,0.113972767293,0.1470429673635,0.21222670877,0.0613947636143999,0.4831696339471318,0.434706473271916,0.2132827307884376,0.8665703396312153,0.2745315739204558,0.1579901473597267,0.3474846208363317,0.5407365704760928,0.1393118924744284,0.0648692163957131,1
2016-03-14,0.078321545291692,0.2134837873605,0.055853431955,0.0608041119559999,0.01216950401,0.0931764579979999,0.0222980241799999,0.1843439454929999,0.07453497253,0.2240374593269999,0.0592982966724,0.273059108091935,0.6729235006853947,0.2099064741894345,0.6668627727819901,0.3322645155270237,0.1250972110815335,0.1490435726992806,0.2904502374457602,0.037069385364513,0.1585638846485082,0
2016-03-15,0.1799422562122345,0.0061142116652222,0.1911292239344444,0.0286765972788888,0.1848688049111111,0.01691680725,0.21590722041,0.0877993810588888,0.0968042659311111,0.1472175192444444,0.0245659911133333,0.5387801608489662,0.3978731788284614,0.2570188379009334,0.2922413474977431,0.3525406252811585,0.0761942532895728,0.2681570266377316,0.2606886027825968,0.2032135934287613,0.423259346767889,0
2016-03-16,-0.2049242391251027,0.021920398124,0.093902055324,0.0622500202489999,0.020643591076,0.008823585802,0.201866026048,0.281887592426,0.139499332198,0.152584626463,0.0166227788639999,0.9238707750160532,0.6926066420445596,0.5075669251762533,0.2549915434827707,0.2976710310889757,0.0332334241632636,0.2409337167526092,0.2339335041462757,0.2172827025774892,0.3956990401196841,1
2016-03-17,-0.0742339871823787,0.00593316778,0.050846225767,0.112300211201,0.0144678206569999,0.013417835635,0.103360073136,0.283068445267,0.2105612017649999,0.17133980503,0.034705209425,0.6524893305417752,0.8652591100961434,0.4701617691253231,0.290471851786553,0.2820913274047658,0.0110848890555135,0.16522744439158,0.3039995722668432,0.5309836435076216,0.0806632429648498,1
2016-03-18,0.2282286415807902,0.0035495785814,0.01979334758,0.142580430327,0.069650150566,0.030350033071,0.079996961206,0.28396958082,0.168578703974,0.166551818286,0.0349793999185,0.4666246069830825,0.8249311695212546,0.5176862804450776,0.298715599630349,0.4187510777082193,0.119652818865363,0.1838362908000559,0.3144968373236851,0.4319179487928731,0.1328469328510018,1
2016-03-21,-0.1355292152613401,0.014472544926,0.0270294278439999,0.0306559395969999,0.014113788418,0.018702797734,0.269710181813,0.335823958371,0.13012215334,0.139416252074,0.019952969561,0.9569766153264162,0.5742469312798771,0.4528982432633497,0.3203366388394269,0.1468830792094255,0.050859897346887,0.2000526258196448,0.2494721830470903,0.1952860090092234,0.1213992183029483,1
2016-03-22,0.0796013723127543,0.014689707123,0.046957831535,0.064612953539,0.094539637182,0.077129849721,0.022791763126,0.275006868105,0.156447718833,0.241065167147,0.0067585137344,0.3461980904127367,0.7787812502979978,0.4386158281300263,0.1870985095287697,0.6114422361284595,0.1255279995391603,0.1918430571704105,0.0193323922353269,0.4004435806617717,0.1392131866055909,0
2016-03-23,-0.1073273305781185,0.0079185751646,0.014066812792,0.1254699732119999,0.01580726743,0.006527296633,0.158474240756,0.194491415556,0.17258189826,0.2282555778859999,0.0764069283649999,0.7144091043802238,0.6400197064396004,0.193691910889495,0.4116699467239549,0.2783995293472145,0.1409946122104651,0.2268643214286919,0.3770681896249415,0.4422235198424909,0.0398135518498463,0
2016-03-24,0.0625790681689977,0.0734622026749999,0.098062654273,0.060009192252,0.042936490006,0.0358809754729999,0.2277843971579999,0.231599406805,0.075994600487,0.070167351138,0.084102739679,0.6233177842226715,0.5858665403520704,0.4812543043838938,0.293769655399453,0.2506182213521318,0.2523429290184779,0.210355485445441,0.5820161593322999,0.1728472389596103,0.2403585758583288,0
2016-03-28,0.0263396831229329,0.0017801358016666,0.0473897883777777,0.2141293415666666,0.1804024350566666,0.0052073245977777,0.1688017668411111,0.1748649782455555,0.117402442003,0.0520536313633333,0.0379681325431111,0.5712036031720713,0.5656220040348806,0.5591056848668392,0.1762225787196579,0.0420321264034655,0.1031955144790775,0.1567350281031584,0.3356215191890493,0.2314490602938413,0.1847717849817023,1
2016-03-29,-0.1138339372351765,0.0001121996479,0.036948657385,0.048512836418,0.0336095817949999,0.084155148427,0.065547115826,0.368030367149,0.116410317521,0.150465232012,0.0962085456918,0.5677921718321629,0.6307785396991712,0.7249303754673287,0.2405427303353137,0.2082940783163434,0.2420017502396318,0.1522608349310485,0.2554131341034921,0.3310684752045368,0.0214340082590591,1
2016-03-30,-0.0535823473706841,0.00193078522,0.043272233857,0.061074824963,0.022222881506,0.083421387273,0.199476348947,0.274685853654,0.157614012575,0.093602204408,0.06269947745,1.0318317968163544,0.6485259088839878,0.4329519141351716,0.1532781766001535,0.1587442476635832,0.1490560457897849,0.225801538159237,0.3425048024366581,0.3515965752289417,0.0911805367198836,1
2016-03-31,-0.1046679218299687,0.00667357575,0.030701822054,0.097107197583,0.097550834459,0.011944198052,0.171377938717,0.226875092113,0.2251474443409999,0.078489224813,0.054132654977,0.76636101929916,0.6405701020357132,0.4635289820087873,0.1021603237260127,0.3143340730760873,0.161414854084462,0.2179471635830337,0.3213035692080887,0.3019919388507008,0.1881311597229677,0
2016-04-01,-0.0029560251161456,0.1646301703886,0.057622680804,0.0557308839359999,0.010675892723,0.0003638771229999,0.2472165507979999,0.253660279053,0.00706626733,0.1230482134669999,0.0799852037276,0.7732528074531195,0.5710114586123758,0.5567410104724214,0.3588449854091921,0.2190140733433654,0.1084332786393051,0.2486955989912553,0.4840662266880052,0.0776672190531918,0.2085987597351163,1
2016-04-04,0.1059954162687063,0.0130099814684,0.015946894865,0.174099325886,0.063330876873,0.029151894249,0.118461197063,0.191435117005,0.017950886495,0.265093835738,0.111519997663,0.7970940644679836,0.56512050819009,0.3879527139827757,0.1896682600372231,0.5435950342750883,0.0849048358753712,0.1643936540856609,0.2409094883871855,0.1271131237725882,0.0982943817691389,0
2016-04-05,0.1320339307188987,0.0089926434405999,0.051482581857,0.090759535515,0.016934465349,0.020635708001,0.18473046117,0.18886175307,0.271245199161,0.08197415142,0.084383472877,1.147536596695767,0.4520160399085001,0.5151967489077077,0.1948463457773353,0.1851109367861558,0.2543982985049134,0.1651535563732843,0.556787999234652,0.1948071537560377,0.0648666139111623,0
2016-04-06,0.1001606538891792,0.0016822065587,0.0085516754236,0.124168511668,0.000632176273,0.13130472978,0.234995018777,0.256153537818,0.135259534686,0.050146894855,0.0571057201955999,1.0565258421909998,0.5573485264162066,0.5047341274309873,0.2468619697998308,0.1049246878327776,0.113313281710815,0.2138900485133221,0.4382886748298885,0.1499348574563497,0.1863824788477401,1
2016-04-07,-0.0627027662470936,0.008770354934,0.062985304464,0.04531061815,0.096220050525,0.046694028737,0.2490415024259999,0.329745988376,0.080781919238,0.043356733596,0.037093457122,0.7464781908531228,0.8374429935839833,0.3306169904987424,0.2852879700761709,0.1657664673616427,0.096325165609726,0.1347363471492212,0.3042406176192271,0.1783445866937801,0.3000399610124032,0
2016-04-08,-0.1114249899052083,0.005330506047,0.0647359107888888,0.05901824653,0.1129343041955555,0.0908531138977777,0.2073113957155555,0.0467287929611111,0.2067309203099999,0.1729217837311111,0.0334350179422222,0.8689930719989146,0.2163708028806786,0.3162376765204019,0.2090364783066843,0.2476904734201865,0.2621258733246587,0.2438768030015684,0.3018135530016,0.2048961818695422,0.1863077142256796,1
2016-04-11,-0.238434109929949,0.0089720643898888,0.04793018823,0.0395173072488888,0.0606658262566666,0.0193550994566666,0.2883279855855555,0.01647149246,0.2360368750355556,0.2507865450944444,0.03193659205,1.0322390591563015,0.1001579577206258,0.0622962803440669,0.3765440106353849,0.483719639094207,0.0155066261135926,0.2909619961765079,0.4216503827737773,0.2948408316108729,0.3037552943597784,0
2016-04-12,-0.3502432558685541,0.0008967579314999,0.076314525854,0.144630430806,0.034027900597,0.008751291839,0.151579918008,0.224677991116,0.144164840148,0.150523664168,0.064432667671,0.7868870848605434,0.5753136285708539,0.5082232149079693,0.1031852658683681,0.4159769386899149,0.0472003596662851,0.2353098481635716,0.3685360476350715,0.20742786759957,0.2849433469841945,1
2016-04-13,-0.2323943294584751,8.02064145e-05,0.076157775427,0.1205226302359999,0.050540938447,0.006465102883,0.2436886214259999,0.044225439041,0.2383831930143999,0.141674956377,0.0782611435959999,1.0521154139125648,0.2726349585701464,0.4802940488231579,0.1996008904440247,0.3574712498373414,0.0723376484269588,0.4010683513845439,0.7269917081464994,0.3415662274755259,0.2876298316030837,1
2016-04-14,0.0049673238769173,0.021287019027,0.115656918754,0.0701348309574,0.166827170984,0.0661734733205,0.05501518856,0.223545083045,0.089936047371,0.16551024353,0.0259140157142,0.3827861729441156,0.5900719854881558,0.5458706197210206,0.2985662629747042,0.2664532983752254,0.1101055685726369,0.199070956831256,0.1523175042719823,0.1474181184461243,0.1711050806072811,1
2016-04-15,-0.1408263018354773,0.0920399759886,0.0204296219129999,0.1437851509179999,0.006543076427,0.053230724621,0.171877215802,0.133133361422,0.163991779662,0.114610537087,0.100358536604,0.8133590105372479,0.4398496326859817,0.514394139669763,0.3708998343436211,0.2285253667415109,0.0233183065888567,0.2147317393201327,0.3689766350987624,0.4055082704288962,0.1774197218699283,0
2016-04-18,0.262538983952254,0.0850950634161,0.124031456546,0.099179443865,0.0744378733599999,0.117500841586,0.096633979238,0.0119840518939999,0.09330178991,0.21585777025,0.0819777560812,0.6289443374225064,0.1622732425917528,0.4160006442803114,0.1691843273725246,0.1827793592955658,0.2462984042753655,0.2426453686742584,0.3477521592697071,0.1827869957788302,0.3974576824866785,1
